TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41
TX5_4G_FDD_Band07_TX0_HB2_G13b_ACLR,channelPower_E_UTRA_LOW,4,10,0.5,10944,-53.107929,-54.144002,-52.234314000000005,-53.66051500000001,-53.07056300000001,-52.03638700000001,-53.4688,-53.78514199999999,-53.794045000000004,-53.692868999999995,-53.281873999999995,-53.19338799999999,-52.066868,-53.18703600000001,-53.449684000000005,-53.269771000000006,-53.47863100000001,-52.360078,-53.75431,-53.133201,-52.27450700000001,-53.186036,-53.51163100000001,-53.790744000000004,-53.64464400000001,-52.087206,-53.56971000000001,-53.957336,-53.261402,-53.515457000000005,-54.78372599999999,-53.412387,-52.355721,-52.319088,-53.074315,-55.358723,-52.125202,-54.451473,-54.656842000000005,-52.076522,-53.49910200000001
TX5_4G_FDD_Band07_TX0_HB2_G13b_ACLR,channelPower_ACLR1_LOW,4,10,0.5,10945,-55.625601,-56.739087,-54.82379800000001,-56.158491000000005,-55.632886,-54.643484,-56.08001,-56.390975000000005,-56.326959,-56.274440000000006,-55.843635000000006,-55.722464,-54.677713,-55.801979,-55.969735,-55.813531,-56.053520000000006,-54.985411,-56.294736,-55.706841999999995,-54.844930999999995,-55.72665199999999,-56.068051000000004,-56.399555,-56.212409,-54.687569999999994,-56.146181999999996,-56.525283,-55.87486299999999,-56.103049999999996,-57.34149500000001,-56.011307,-54.900825,-54.912455999999985,-55.70874,-57.91374900000001,-54.703343999999994,-57.057006,-57.185345000000005,-54.69286999999999,-56.078008
TX5_4G_FDD_Band07_TX0_HB2_G13b_ACLR,channelPower_E_UTRA_UP,4,10,0.5,10948,-53.33444000000001,-54.327107,-52.436043000000005,-54.000223000000005,-53.310272999999995,-52.23970899999999,-53.679522,-54.006161,-53.961176,-53.88631899999999,-53.420087,-53.38809,-52.34876999999999,-53.482420000000005,-53.58155000000001,-53.460280999999995,-53.68907900000001,-52.526986,-53.98419299999999,-53.296576,-52.408519,-53.262517,-53.60642899999999,-53.897825,-53.90325399999999,-52.387861,-53.831001,-54.208968000000006,-53.43187,-53.674041,-54.92050400000001,-53.54908400000001,-52.509974,-52.443946,-53.425333,-55.578152,-52.19728,-54.617813,-54.78838399999999,-52.30727800000001,-53.685821
TX5_4G_FDD_Band07_TX0_HB2_G13b_ACLR,channelPower_ACLR1_UP,4,10,0.5,10949,-55.61076099999999,-56.638594999999995,-54.774658,-56.254399,-55.629007,-54.587407999999996,-55.98243600000001,-56.338737,-56.257548,-56.222567000000005,-55.747651,-55.67083,-54.665516000000004,-55.774041999999994,-55.814234,-55.779053,-56.001298,-54.869164999999995,-56.21184900000001,-55.61663600000001,-54.751651,-55.591767000000004,-55.93110300000001,-56.231522999999996,-56.180998,-54.722854,-56.143535,-56.49467599999999,-55.77901799999999,-56.003685999999995,-57.26158600000001,-55.886443,-54.774558999999996,-54.713473,-55.711586999999994,-57.83804200000001,-54.505292999999995,-56.90862599999999,-57.08356100000001,-54.617017999999995,-55.96661499999999
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,CCA_Total_channelPower,2.5,8.5,0.15,10953,3.0183219,2.6423360999999996,2.5063056999999995,2.8946698,2.5552644,2.5024002000000003,2.4656466000000004,2.8268767000000006,2.9188207000000004,2.6247682,2.9342775,2.6442932,2.5978719999999997,2.9224756999999997,2.7068027999999997,2.4888558,2.5630428,2.5011073999999995,2.599796,2.8786249000000006,2.7097474000000004,2.3044503999999995,2.5027878,2.4718612,2.8338224999999992,2.5193334,2.4926963,2.5458594999999997,2.6782218,2.3465593,2.5814388,2.5013298999999996,2.5129849,2.3797739,2.5700241,2.6473933,2.7716965,2.3199748000000002,2.6221454,2.3704704000000003,2.4056276
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,channelPower_E_UTRA_LOW,5,11,0.5,10967,-39.304143,-39.791852999999996,-39.96493099999999,-39.376084000000006,-40.188109,-40.403561999999994,-40.294911,-39.471892000000004,-39.627190999999996,-40.093634,-39.497056,-40.220308,-39.961081,-39.14471400000001,-39.62392200000001,-40.391369,-40.066424,-40.276253,-40.18668100000001,-39.78048300000001,-39.962846,-40.69108,-40.201842,-40.33932,-39.705736,-40.384971,-40.520501,-40.278916,-39.843699,-40.912690000000005,-40.115472,-40.250912,-40.407955,-40.601102,-40.483526000000005,-40.392678,-39.720842999999995,-40.702107999999996,-40.327493999999994,-40.58998700000001,-40.229205
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,channelPower_ACLR1_LOW,5,11,0.5,10968,-49.02670500000001,-49.535792,-49.715121999999994,-49.257192999999994,-49.837542,-50.216521,-50.098543,-49.178151,-49.302877,-49.741528,-49.223097,-49.997683,-49.70964200000001,-48.898659,-49.415293000000005,-50.17960000000001,-49.78278600000001,-50.064785,-49.951745,-49.433243,-49.716314,-50.418093,-49.828697000000005,-50.022772,-49.404098,-50.163931,-50.252421,-50.09085,-49.50908400000001,-50.714903,-49.740984999999995,-50.057214,-50.045351999999994,-50.38388200000001,-50.278903,-50.21932199999999,-49.451744000000005,-50.45783,-49.968426,-50.31441900000001,-49.969463000000005
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,channelPower_E_UTRA_UP,5,11,0.5,10971,-39.604804,-40.18010099999999,-40.417822,-39.885409,-40.500445,-40.687192,-40.580063,-39.865730000000006,-39.881682999999995,-40.375682999999995,-39.683184999999995,-40.471253000000004,-40.411505,-39.652188,-39.902434,-40.752164,-40.379155,-40.561353,-40.51474,-39.940828999999994,-40.21343,-41.003231,-40.54333199999999,-40.66162200000001,-39.985438,-40.77194,-40.868274,-40.542546,-40.232073,-41.135497,-40.38452099999999,-40.589347,-40.664303000000004,-40.904366,-40.752007,-40.646451,-40.029532,-41.07992699999999,-40.594543,-41.021462,-40.56515
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,channelPower_ACLR1_UP,6,12,0.5,10972,-48.648948000000004,-49.177105999999995,-49.439762,-48.900987,-49.551762,-49.80449700000001,-49.636301,-48.887278,-48.907884,-49.367993999999996,-48.76413800000001,-49.554051,-49.43258,-48.671604,-48.952026000000004,-49.818948999999996,-49.440247000000014,-49.52823599999999,-49.482459000000006,-49.042978,-49.28821599999999,-49.998619,-49.493314000000005,-49.618511,-49.097721,-49.876704000000004,-49.875656,-49.612170000000006,-49.221641,-50.213239,-49.39083,-49.65850199999999,-49.64034099999999,-49.902796,-49.86868,-49.74766899999999,-49.031856,-50.087208999999994,-49.568581,-49.955597999999995,-49.656499
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,CCA_UP_channelPower,3,9,0.15,10960,0.37867045000000005,-0.035556937,-0.18594367,0.20472964999999999,-0.091644274,-0.13303537000000004,-0.19563298,0.14416173999999998,0.27633066,-0.046217122,0.31343062,-0.009834884900000002,-0.037245618999999994,0.22443757999999997,0.048567263000000006,-0.1744735,-0.056951352,-0.14304707,-0.053366177,0.24067119000000003,0.07130636700000001,-0.3667709,-0.16110576000000001,-0.19991572000000002,0.18838062000000003,-0.115880476,-0.15688156000000003,-0.090475593,0.001861090000000001,-0.30244442,-0.09233798199999999,-0.16264331999999998,-0.15176727,-0.28109669,-0.06833583000000001,-0.0033597530199999995,0.10676832199999997,-0.34619076,-0.0318367828,-0.32473089999999993,-0.25977859
TX5_4G_TDD_Band40_CCA_TX0_HB2_G4_ACLR,CCA_LOW_channelPower,1.55,7.55,0.15,11215,-0.49343642,-0.8365943899999999,-0.96043832,-0.57402983,-0.95022256,-1.01301007,-1.02747914,-0.64795251,-0.5904820199999998,-0.8600521600000001,-0.59382197,-0.85497468,-0.91781438,-0.53937578,-0.7889352300000001,-1.00251365,-0.96580078,-1.0067572999999999,-0.9003026399999998,-0.63460308,-0.8030585700000001,-1.1801686,-0.98809795,-1.0122833900000001,-0.67293042,-0.9962691400000001,-1.0104885399999999,-0.9687713099999999,-0.80201364,-1.157121,-0.9009995399999999,-0.9894878,-0.9771654900000002,-1.1137028,-0.9428521199999998,-0.85477995,-0.71830336,-1.1689659000000001,-0.87724812,-1.0937772,-1.0839632
TX5_4G_TDD_Band41HPUE,PS,0.02,6.02,0.15,11222,1.4866948999999998,1.1258244000000002,0.94125115,1.3458649999999999,0.9643805799999999,0.89171507,0.88420028,1.4095544,1.2724281000000002,1.0612592,1.3548861,1.0375005,1.0382413,1.4762031999999998,1.1722129,0.89770719,0.9868871,0.9020034399999999,1.0361457,1.2694015,1.1601572,0.6846568100000001,0.8793671100000001,0.8819821600000001,1.2253914,0.9035396200000001,0.87914145,0.92590391,1.1258380000000001,0.6465706100000002,0.97178612,0.9062881899999999,0.91685908,0.7692723000000001,0.92639815,1.01182456,1.2594478,0.6756450399999999,0.9880551299999999,0.79208423,0.80771476
TX5_4G_TDD_Band41HPUE,IM3,-0.55,5.45,0.15,11223,-50.005768,-50.353550999999996,-50.877249,-50.494420000000005,-50.852707,-51.21037500000001,-51.067198000000005,-49.829178,-50.413464999999995,-50.662346,-50.20125,-51.000859000000005,-50.90376,-49.566188999999994,-50.403484000000006,-51.278333999999994,-50.91944300000001,-51.13118299999999,-50.856992999999996,-50.664867,-50.565096,-51.662253,-51.223994000000005,-51.135936,-50.530573999999994,-51.363166,-51.16910299999999,-51.355822,-50.732907,-51.876897,-50.88117200000001,-51.213924,-51.126888,-51.39485,-51.19843100000001,-51.249508000000006,-50.175695,-51.504863,-50.929257,-51.165972,-51.194369
TX5_4G_TDD_Band41HPUE_2_G0,PS,-0.01,5.99,0.15,11356,2.4452074,2.0877074,1.9068176000000001,2.3096364,1.9306860999999997,1.8592708000000002,1.8489974999999998,2.368882,2.2377551,2.0241398,2.315074,2.0021693999999997,2.0030461,2.4338208999999997,2.1336149000000004,1.8656496,1.9529409999999998,1.8687704,2.0011125000000005,2.2331801000000002,2.1227974,1.6523522,1.8434754999999998,1.8465473999999997,2.1889678999999997,1.8692796,1.8450902999999996,1.8928181,2.088876,1.6153187,1.9359604000000001,1.8726229,1.8825714999999998,1.7364833999999998,1.8932748,1.9791651,2.2203086,1.6450022999999998,1.9528598000000001,1.7604778999999997,1.7717458000000001
TX5_4G_TDD_Band41HPUE_2_G0,IM3,-0.46,5.55,0.15,11357,-47.292281,-47.684889,-48.157059000000004,-47.745859,-48.159069,-48.47444600000001,-48.37992899999999,-47.152378000000006,-47.72588399999999,-47.961602,-47.492816,-48.305455,-48.205707000000004,-46.879327,-47.68801500000001,-48.586984,-48.230631,-48.419534999999996,-48.168857,-47.950445,-47.848381999999994,-48.967093000000006,-48.519699,-48.453404,-47.812884000000004,-48.646862,-48.462386,-48.663799999999995,-48.056645,-49.155038000000005,-48.201142000000004,-48.542899,-48.42151,-48.678050999999996,-48.485268000000005,-48.535934,-47.48547000000001,-48.830107999999996,-48.208666,-48.476611,-48.499111
TX3_4G_FDD_Band08HRM,G0D1_RF,1.16,7.16,0.15,10633,6.003221599999999,6.3844505,6.232512299999999,6.526373500000001,6.1357332,5.705438599999999,5.2612102,6.3173533,6.5783997,6.530824899999999,6.928878399999999,5.8859222,6.3625675,6.2857668,6.3895505,6.401695400000001,5.854698099999999,5.8608836,6.329137,5.798893900000001,6.376734900000001,6.130352599999999,5.817251000000001,6.098059699999999,6.172191,6.130120600000001,6.0793606,6.3483038999999994,6.568800800000001,6.638500499999999,5.860797400000001,6.060675900000001,6.021185699999999,6.4593781,6.031259900000001,6.324025700000001,5.9528082,6.1439091,5.504942300000001,6.3313884,5.9653692
TX5_4G_FDD_Band08HRM_TX0_LB1_G8,channelPower,-0.52,5.48,0.15,10976,-1.1430213999999999,-0.75455596,-0.9009949199999999,-0.6014405499999999,-1.00653594,-1.4549388,-1.8890878,-0.8258271300000001,-0.57649208,-0.6136088799999999,-0.22555586000000005,-1.2720627,-0.7777860499999999,-0.83437383,-0.7644602,-0.74783769,-1.341179,-1.2988167000000002,-0.8172205799999999,-1.3451117999999997,-0.7827054400000002,-0.99741829,-1.3339712000000001,-1.0522365,-0.96089102,-1.01795897,-1.0513375999999999,-0.8156628699999999,-0.54246391,-0.49228933,-1.2692,-1.0833945,-1.1340654000000001,-0.70574016,-1.1030017,-0.81960119,-1.2011186999999999,-0.98913493,-1.6233426999999998,-0.79377723,-1.1703468
TX5_4G_FDD_Band08HRM_TX0_LB1_G8,channelPower_E_UTRA_LOW,-3,3,0.5,10983,-55.812757,-52.209487,-53.131717,-51.558816,-53.660421,-56.481553000000005,-58.936628999999996,-52.106145000000005,-52.519864,-51.380263,-50.239185,-54.801198,-52.512809000000004,-52.05007500000001,-51.941993000000004,-51.83196999999999,-55.060298,-55.06747800000001,-51.989044,-58.09377500000001,-52.564696000000005,-53.083956,-55.12812699999999,-53.75862500000001,-53.93630800000001,-53.365625,-53.944541,-52.194524,-50.831798,-50.86314900000001,-54.969426,-53.94270300000001,-54.269352000000005,-51.459489999999995,-55.257699,-53.19901,-54.71474500000001,-53.345048000000006,-59.299907000000005,-52.362206,-53.730083
TX5_4G_FDD_Band08HRM_TX0_LB1_G8,channelPower_ACLR1_LOW,-3,3,0.5,10984,-57.176993,-53.49597900000001,-54.43306299999999,-52.826656,-54.96553100000001,-57.83512499999999,-60.342201,-53.384348,-53.810502,-52.64836799999999,-51.50428900000001,-56.131273,-53.803071,-53.307088,-53.216013999999994,-53.12002500000001,-56.345817999999994,-56.393997,-53.256056,-59.53665099999999,-53.860599,-54.383392,-56.460289,-55.061282000000006,-55.236051999999994,-54.672903,-55.255914999999995,-53.462535999999986,-52.10768800000001,-52.12894499999999,-56.263552000000004,-55.243840999999996,-55.573421999999994,-52.739355,-56.61456499999999,-54.48717999999999,-56.037347,-54.656375000000004,-60.781254000000004,-53.64704499999999,-55.041526
TX5_4G_FDD_Band08HRM_TX0_LB1_G8,channelPower_E_UTRA_UP,-3,3,0.5,10987,-56.230922,-52.206593,-53.143971,-51.552781,-53.75539299999999,-56.83974599999999,-60.002855,-52.115499,-52.560456,-51.302392,-50.110107000000006,-55.042263000000005,-52.555678,-52.034667999999996,-51.865308000000006,-51.810085,-55.278589,-55.304146,-51.884018000000005,-59.015416,-52.54939099999999,-53.108862,-55.447128,-53.801526,-54.074958,-53.46629,-54.151112999999995,-52.109398,-50.746836,-50.740446000000006,-55.251097,-54.055144999999996,-54.486160999999996,-51.410461,-55.60935099999999,-53.25078900000001,-54.950154999999995,-53.44364,-60.70239999999999,-52.331723,-53.837154
TX5_4G_FDD_Band08HRM_TX0_LB1_G8,channelPower_ACLR1_UP,-3,3,0.5,10988,-57.311301,-53.25195699999999,-54.192851,-52.58253499999999,-54.81343300000001,-57.928720999999996,-61.07793599999999,-53.151455999999996,-53.60939499999999,-52.344561999999996,-51.149481,-56.10664700000001,-53.602044,-53.05467599999999,-52.903183999999996,-52.86608600000001,-56.302136,-56.365155,-52.917131000000005,-60.13909700000001,-53.598237,-54.160086,-56.500815,-54.842992,-55.122133,-54.524854000000005,-55.19634599999999,-53.132827999999996,-51.79282099999999,-51.778309,-56.273857,-55.100604999999995,-55.52937300000001,-52.45612200000001,-56.697554000000004,-54.286351,-56.00551,-54.498571000000005,-61.871923,-53.383551,-54.894371
TX5_4G_FDD_Band08HRM_TX0_LB1_G13b,channelPower,-0.45,5.55,0.15,10991,-8.1122973,-7.6768344,-8.2191814,-8.277494299999999,-8.288513599999998,-7.5400963,-8.650439100000002,-8.474287499999999,-8.4739681,-8.503083799999999,-7.556479499999999,-8.2627122,-8.2255285,-8.5291334,-8.2124463,-8.2817732,-7.939359700000002,-8.132957800000002,-8.762987599999999,-8.0256344,-8.012249200000001,-7.853375799999999,-9.271523900000002,-8.011208,-8.6241849,-8.2788528,-7.8356967000000015,-8.832608599999999,-8.1231779,-8.3502431,-8.1132659,-8.181946700000001,-8.4657066,-7.9184204000000005,-7.787052900000001,-8.440272499999999,-8.3062927,-8.594346,-8.849345600000001,-8.292224299999999,-8.9171942
TX5_4G_FDD_Band08HRM_TX0_LB1_G13b,channelPower_E_UTRA_LOW,-4.5,1.5,0.5,10998,-66.894999,-61.858799,-64.750966,-65.241789,-66.24202700000001,-61.352402000000005,-67.14370100000001,-66.70155,-69.017139,-68.42179399999999,-62.431157999999996,-65.75450800000002,-66.06520499999999,-66.492536,-65.942407,-64.948944,-63.393515,-64.70924099999999,-68.716696,-66.735146,-64.339768,-63.212476,-71.20033600000001,-64.25349700000001,-69.641027,-66.383359,-63.44600799999999,-68.372762,-64.492079,-66.46186499999999,-64.58393400000001,-65.86126499999999,-67.961848,-63.278740000000006,-63.227232,-67.97341200000001,-66.10360000000001,-68.409913,-69.908665,-66.91339400000001,-68.966612
TX5_4G_FDD_Band08HRM_TX0_LB1_G13b,channelPower_ACLR1_LOW,-4.5,1.5,0.5,10999,-67.303791,-62.236176,-65.001925,-65.50755800000002,-66.624005,-61.72487100000001,-67.41146899999998,-67.04389,-69.389913,-68.88508399999998,-62.790331000000016,-66.167158,-66.50999399999999,-66.78070999999998,-66.412975,-65.236863,-63.797275,-65.112833,-69.034461,-67.20912000000001,-64.62295200000001,-63.621742000000005,-71.723789,-64.64323599999999,-70.005368,-66.829061,-63.853242999999985,-68.502819,-64.933302,-66.892689,-64.98561400000001,-66.30416899999999,-68.36630500000001,-63.646546,-63.616012999999995,-68.29349800000001,-66.50455400000001,-68.87215999999998,-70.208462,-67.303954,-69.262538
TX5_4G_FDD_Band08HRM_TX0_LB1_G13b,channelPower_E_UTRA_UP,-5,1,0.5,11002,-67.13914,-61.806332,-64.724859,-65.632281,-66.451854,-61.11578899999999,-67.547851,-66.964031,-69.759382,-68.898296,-62.257984,-65.780337,-66.32467199999999,-66.823491,-66.06660400000001,-64.984359,-63.318059000000005,-64.70464000000001,-69.187782,-66.772864,-64.388058,-63.13136099999999,-72.628703,-64.176361,-70.389182,-66.455994,-63.323294999999995,-69.035006,-64.53599399999999,-66.585392,-64.56239300000001,-65.96007499999999,-68.30544599999999,-63.116924999999995,-63.261805,-68.68400799999999,-66.33470100000001,-68.760157,-71.203447,-67.058501,-69.44842400000002
TX5_4G_FDD_Band08HRM_TX0_LB1_G13b,channelPower_ACLR1_UP,-5,1,0.5,11003,-67.96282900000001,-62.56096699999999,-65.30855,-66.26189400000001,-67.189257,-61.871345,-68.20964599999999,-67.655118,-70.50266099999999,-69.708294,-62.998145,-66.582907,-67.12680600000002,-67.452957,-66.89244699999999,-65.635723,-64.11350200000001,-65.48152199999998,-69.835249,-67.631631,-65.05674700000002,-63.922263,-73.473031,-64.941811,-71.073336,-67.261673,-64.104143,-69.50084,-65.32863900000001,-67.39870599999999,-65.348355,-66.783335,-69.084879,-63.855579,-64.000881,-69.364158,-67.09444099999999,-69.556377,-71.876985,-67.793604,-70.099864
TX5_4G_FDD_Band08HRM_TX0_LB2_G12b,channelPower,-0.41,5.59,0.15,11006,-5.9020567999999995,-5.5486021999999995,-6.072249,-6.1259989,-6.1244385,-5.3595028,-6.4591626999999985,-6.303274299999999,-6.2477509,-6.3314667,-5.3288913,-6.074426,-6.0512204,-6.3630658,-6.105667799999999,-6.0785572000000005,-5.7664006,-5.9549219,-6.555945999999999,-5.8068905,-5.7955597,-5.7012920000000005,-7.0882165,-5.851251599999999,-6.417367499999999,-6.088100300000001,-5.6062508,-6.577720600000001,-5.9305478,-6.1539256,-5.958114599999999,-6.0083745,-6.2917642,-5.765153100000001,-5.6525720999999995,-6.2437894,-6.107808,-6.421553899999999,-6.6777114,-6.119268500000001,-6.719956999999999
TX5_4G_FDD_Band08HRM_TX0_LB2_G12b,channelPower_E_UTRA_LOW,-3,3,0.5,11013,-61.834227,-57.550448,-60.489537999999996,-61.011129000000004,-61.805129,-56.922703999999996,-62.865026,-62.086357,-64.73725300000001,-63.635889,-57.656144999999995,-61.21138599999999,-61.455294,-62.247427,-61.76531100000001,-60.431749,-59.107276,-60.193399,-64.26921999999999,-61.510388,-59.663641,-58.78187499999999,-68.441535,-59.57186399999999,-65.16532500000001,-61.619825000000006,-58.550005999999996,-64.51870299999999,-59.859277000000006,-61.93358500000001,-60.265507,-61.15579,-63.179626999999996,-58.949352,-58.827735,-63.234269,-61.29625599999999,-63.63412300000001,-66.287146,-62.02449100000001,-64.64093900000002
TX5_4G_FDD_Band08HRM_TX0_LB2_G12b,channelPower_ACLR1_LOW,-3,3,0.5,11014,-62.650808000000005,-58.360056,-61.203615,-61.730293999999994,-62.586282999999995,-57.720578,-63.628417,-62.850909,-65.553628,-64.50021000000001,-58.447446000000014,-62.051072,-62.30515700000001,-62.98032800000001,-62.650904000000004,-61.165552000000005,-59.923425999999985,-61.017944,-65.012986,-62.368019000000004,-60.40696200000001,-59.60716500000001,-69.391021,-60.38836500000001,-65.95042,-62.46884299999999,-59.366597,-65.14577799999999,-60.692201999999995,-62.765219,-61.081051,-62.002332,-63.98082900000001,-59.733655,-59.638837,-64.00685899999999,-62.093564,-64.474513,-67.004832,-62.846568000000005,-65.370899
TX5_4G_FDD_Band08HRM_TX0_LB2_G12b,channelPower_E_UTRA_UP,-3,3,0.5,11017,-62.084564000000015,-57.59587899999999,-60.624419,-61.38580800000001,-62.065248,-56.816633,-63.230569999999986,-62.37547599999999,-65.443026,-64.001994,-57.589501,-61.33161100000001,-61.71098400000001,-62.599352999999994,-61.947392,-60.537375,-59.110618,-60.254885,-64.575156,-61.527729,-59.789597,-58.779143,-70.03847699999999,-59.60811299999999,-65.764902,-61.75970199999999,-58.544066,-65.005062,-59.95367699999999,-62.059647,-60.329165,-61.310693,-63.517502,-58.910083,-58.935436,-63.79725699999999,-61.511388,-63.96521399999999,-67.498617,-62.240318,-65.076978
